Team 1,Team 2,Pitch,Runs Left,Balls Left,Wickets Remaining,Total Runs Scored,Current Run Rate,Required Run Rate,Winner
New Zealand,India,3,82,52,9,177,8.470588235,9.461538462,1
Sri Lanka,New Zealand,3,121,38,4,211,6.658536585,19.10526316,0
Pakistan,Sri Lanka,3,179,102,8,201,7.666666667,10.52941176,0
England,West Indies,2,60,53,8,154,8.507462687,6.79245283,1
Afghanistan,Sri Lanka,1,34,57,9,111,7.428571429,3.578947368,1
India,West Indies,1,100,82,7,137,6,7.317073171,1
West Indies,Pakistan,1,37,36,6,126,6.428571429,6.166666667,1
England,Australia,1,43,23,8,138,5.93814433,11.2173913,1
England,Pakistan,1,29,20,5,132,6.24,8.7,0
Australia,Pakistan,2,86,68,9,159,8.538461538,7.588235294,1
New Zealand,Afghanistan,2,45,44,7,151,8.447368421,6.136363636,1
Sri Lanka,England,3,129,37,3,205,5.56626506,20.91891892,0
New Zealand,Pakistan,3,99,57,8,214,11.04761905,10.42105263,1
West Indies,Sri Lanka,3,122,81,8,174,8.153846154,9.037037037,1
England,Afghanistan,3,51,14,4,184,7.58490566,21.85714286,0
Afghanistan,Sri Lanka,2,116,94,9,157,9.692307692,7.404255319,0
Afghanistan,England,1,18,14,6,149,7.471698113,7.714285714,1
Afghanistan,India,1,79,67,9,125,5.320754717,7.074626866,1
West Indies,New Zealand,2,169,119,10,168,0,8.521008403,0
England,Sri Lanka,3,233,116,10,232,0,12.05172414,0
Afghanistan,Pakistan,1,74,55,7,148,6.923076923,8.072727273,1
West Indies,Afghanistan,2,138,104,10,153,6,7.961538462,1
Australia,Pakistan,1,9,11,6,145,7.541284404,4.909090909,1
Sri Lanka,Pakistan,2,32,14,4,150,6.735849057,13.71428571,0
New Zealand,India,3,172,110,10,178,4.2,9.381818182,0
Sri Lanka,Pakistan,2,105,51,5,170,5.739130435,12.35294118,0
India,West Indies,2,63,29,8,163,6.659340659,13.03448276,0
England,India,1,17,19,9,149,7.900990099,5.368421053,1
Pakistan,New Zealand,2,46,34,6,159,7.953488372,8.117647059,0
Sri Lanka,Australia,3,52,22,7,186,8.265306122,14.18181818,0
India,Pakistan,1,20,24,6,100,5.0625,5,1
Australia,Afghanistan,3,30,24,6,185,9.75,7.5,1
New Zealand,Afghanistan,2,44,36,8,152,7.785714286,7.333333333,1
Australia,India,2,74,41,6,165,6.987341772,10.82926829,0
Sri Lanka,Pakistan,1,60,40,7,140,6.075,9,0
New Zealand,Australia,3,49,19,6,188,8.316831683,15.47368421,1
India,Afghanistan,3,186,115,10,190,6,9.704347826,0
Afghanistan,Australia,3,155,80,8,218,9.6,11.625,0
England,West Indies,1,73,57,10,139,6.380952381,7.684210526,1
Sri Lanka,Afghanistan,1,64,116,10,67,6,3.310344828,1
England,Sri Lanka,3,184,102,10,203,6.666666667,10.82352941,1
New Zealand,Sri Lanka,3,122,54,6,195,6.727272727,13.55555556,0
England,West Indies,3,13,24,9,171,9.9375,3.25,1
England,Pakistan,2,50,30,6,151,6.8,10,0
Sri Lanka,New Zealand,2,59,29,5,162,6.857142857,12.20689655,0
Sri Lanka,England,2,87,69,9,158,8.470588235,7.565217391,1
New Zealand,Pakistan,1,111,92,10,136,5.571428571,7.239130435,0
Australia,Sri Lanka,3,157,90,8,192,7.2,10.46666667,1
Afghanistan,Pakistan,2,169,118,10,168,0,8.593220339,0
India,Pakistan,2,111,77,9,168,8.093023256,8.649350649,0
West Indies,New Zealand,2,89,50,5,164,6.514285714,10.68,0
West Indies,Australia,2,88,50,4,164,6.6,10.56,0
Sri Lanka,India,3,158,101,8,174,5.368421053,9.386138614,0
India,Pakistan,1,39,20,6,138,6,11.7,1
India,Sri Lanka,2,136,90,7,163,5.6,9.066666667,0
Afghanistan,India,2,32,41,8,165,10.17721519,4.682926829,1
West Indies,Pakistan,1,28,27,6,110,5.35483871,6.222222222,1
New Zealand,India,3,116,61,6,174,6,11.40983607,0
Australia,Sri Lanka,3,170,95,9,226,13.68,10.73684211,0
England,Afghanistan,3,173,111,10,184,8,9.351351351,0
Australia,Sri Lanka,1,66,69,8,130,7.647058824,5.739130435,1
England,West Indies,1,92,81,5,131,6.153846154,6.814814815,0
Sri Lanka,Pakistan,2,161,108,10,170,5,8.944444444,0
India,New Zealand,3,164,95,8,179,3.84,10.35789474,0
New Zealand,Sri Lanka,3,139,63,6,195,6,13.23809524,0
Australia,India,2,28,8,4,165,7.392857143,21,0
Pakistan,Afghanistan,2,166,114,10,166,1,8.736842105,1
Australia,India,3,164,101,9,187,7.578947368,9.742574257,0
Pakistan,New Zealand,1,37,39,7,126,6.666666667,5.692307692,1
Pakistan,Sri Lanka,3,84,21,3,193,6.666666667,24,0
India,Sri Lanka,1,7,29,8,119,7.450549451,1.448275862,1
India,Australia,2,67,66,9,156,10,6.090909091,1
Sri Lanka,Pakistan,3,103,86,10,175,12.88235294,7.186046512,1
West Indies,Pakistan,1,23,27,8,142,7.741935484,5.111111111,1
Afghanistan,England,2,78,45,6,157,6.4,10.4,0
India,England,2,162,103,9,170,3.176470588,9.436893204,1
New Zealand,Sri Lanka,3,85,49,8,190,8.957746479,10.40816327,0
New Zealand,Sri Lanka,3,189,114,10,200,12,9.947368421,0
Sri Lanka,England,1,64,68,8,148,9.807692308,5.647058824,1
Australia,England,3,68,27,7,205,8.903225806,15.11111111,1
Pakistan,Sri Lanka,3,149,96,10,179,7.75,9.3125,1
Afghanistan,Sri Lanka,1,84,66,6,136,5.888888889,7.636363636,1
West Indies,New Zealand,1,53,42,8,131,6.076923077,7.571428571,1
Afghanistan,West Indies,3,188,114,10,193,6,9.894736842,1
Australia,Pakistan,3,151,92,9,192,9,9.847826087,0
Afghanistan,Australia,2,92,60,7,163,7.2,9.2,0
India,Australia,3,1,5,8,176,9.182608696,1.2,1
England,Australia,1,122,110,9,128,4.2,6.654545455,1
New Zealand,Pakistan,1,63,57,9,127,6.19047619,6.631578947,1
New Zealand,Australia,3,21,5,4,188,8.765217391,25.2,1
Afghanistan,India,1,108,112,10,116,6.75,5.785714286,1
Australia,Sri Lanka,1,27,26,10,138,7.14893617,6.230769231,1
Australia,Sri Lanka,3,180,79,9,231,7.609756098,13.67088608,0
Pakistan,West Indies,3,142,83,10,180,6.324324324,10.26506024,0
Afghanistan,India,3,167,96,6,178,3,10.4375,0
Afghanistan,England,2,82,51,7,157,6.608695652,9.647058824,0
West Indies,Afghanistan,1,25,57,9,98,7.047619048,2.631578947,1
England,West Indies,3,188,76,6,222,4.772727273,14.84210526,0
England,West Indies,3,103,58,8,173,6.870967742,10.65517241,1
West Indies,Pakistan,3,102,49,8,189,7.436619718,12.48979592,1
Sri Lanka,Pakistan,3,157,67,8,232,8.603773585,14.05970149,0
New Zealand,Afghanistan,2,70,42,6,150,6.230769231,10,0
Sri Lanka,England,1,115,109,9,126,6.545454545,6.330275229,1
West Indies,New Zealand,3,135,79,8,199,9.512195122,10.25316456,0
West Indies,Sri Lanka,3,-5,11,7,186,10.56880734,-2.727272727,1
Australia,Sri Lanka,2,162,113,10,164,2.571428571,8.601769912,1
Sri Lanka,England,1,9,15,6,126,6.742857143,3.6,1
Sri Lanka,West Indies,2,22,12,4,164,7.944444444,11,0
England,New Zealand,1,117,106,10,130,6,6.622641509,1
Pakistan,Afghanistan,2,45,26,8,166,7.787234043,10.38461538,1
West Indies,Afghanistan,3,75,11,2,223,8.201834862,40.90909091,0
England,West Indies,3,85,21,6,190,6.424242424,24.28571429,0
India,Sri Lanka,3,44,19,5,230,11.10891089,13.89473684,0
West Indies,New Zealand,1,93,83,8,144,8.432432432,6.722891566,1
England,Sri Lanka,1,86,106,10,106,9,4.867924528,0
Australia,Afghanistan,2,18,21,7,155,8.363636364,5.142857143,1
England,Australia,3,52,37,8,178,9.180722892,8.432432432,0
New Zealand,Pakistan,1,88,69,9,137,5.882352941,7.652173913,1
India,Afghanistan,3,189,100,7,207,5.7,11.34,0
West Indies,Sri Lanka,1,97,74,8,149,6.913043478,7.864864865,1
Pakistan,Sri Lanka,1,22,15,5,123,5.828571429,8.8,1
Afghanistan,West Indies,1,136,118,10,136,3,6.915254237,1
Afghanistan,West Indies,2,69,54,9,154,7.818181818,7.666666667,1
England,Pakistan,3,223,112,10,233,8.25,11.94642857,0
West Indies,Pakistan,3,126,93,9,179,12,8.129032258,0
Australia,India,1,107,69,4,148,4.941176471,9.304347826,0
West Indies,India,3,63,34,6,187,8.720930233,11.11764706,0
Pakistan,West Indies,1,26,20,6,145,7.2,7.8,1
Afghanistan,Australia,3,171,111,10,177,4.666666667,9.243243243,0
England,Pakistan,3,159,101,7,179,6.631578947,9.445544554,1
Afghanistan,Sri Lanka,2,156,101,10,170,4.736842105,9.267326733,0
Afghanistan,Pakistan,3,83,56,8,171,8.34375,8.892857143,0
Pakistan,India,3,43,21,3,172,7.878787879,12.28571429,0
Sri Lanka,India,1,8,26,8,124,7.468085106,1.846153846,1
England,Pakistan,3,195,74,4,233,5.086956522,15.81081081,0
Pakistan,Australia,2,102,87,10,165,11.63636364,7.034482759,0
England,West Indies,2,129,63,5,165,3.894736842,12.28571429,0
Sri Lanka,Afghanistan,2,105,88,10,164,11.25,7.159090909,1
England,West Indies,2,7,4,6,150,7.448275862,10.5,0
Afghanistan,Australia,2,61,26,4,168,6.893617021,14.07692308,0
Afghanistan,India,3,131,86,9,173,7.588235294,9.139534884,0
Sri Lanka,New Zealand,2,133,86,8,161,5.117647059,9.279069767,0
Sri Lanka,West Indies,3,137,80,8,183,7.05,10.275,0
Sri Lanka,Afghanistan,3,124,58,6,188,6.290322581,12.82758621,0
England,West Indies,3,188,107,9,195,3.692307692,10.54205607,0
Sri Lanka,Afghanistan,1,41,33,7,120,5.517241379,7.454545455,1
Sri Lanka,England,1,36,40,5,124,6.675,5.4,1
Australia,Pakistan,2,101,81,10,159,9.076923077,7.481481481,1
Afghanistan,England,3,68,32,6,215,10.09090909,12.75,0
Australia,Sri Lanka,1,39,48,8,130,7.666666667,4.875,1
Australia,Sri Lanka,3,36,14,6,192,8.886792453,15.42857143,1
West Indies,New Zealand,1,78,112,9,81,3,4.178571429,1
India,Sri Lanka,3,144,83,8,182,6.324324324,10.40963855,0
England,New Zealand,1,31,78,10,92,8.857142857,2.384615385,1
Sri Lanka,England,3,221,115,9,226,7.2,11.53043478,0
West Indies,Australia,1,69,67,7,134,7.471698113,6.179104478,0
Sri Lanka,India,3,90,44,8,189,7.894736842,12.27272727,0
New Zealand,Afghanistan,2,58,47,7,156,8.136986301,7.404255319,1
Australia,India,3,116,90,10,183,13.6,7.733333333,1
Afghanistan,India,3,98,39,6,174,5.703703704,15.07692308,0
India,England,2,37,22,6,151,7.040816327,10.09090909,1
India,New Zealand,2,140,98,10,162,6.272727273,8.571428571,1
England,Pakistan,1,138,107,10,143,2.769230769,7.738317757,0
India,Australia,2,158,117,10,158,2,8.102564103,1
India,Australia,2,55,27,7,158,6.709677419,12.22222222,1
West Indies,Sri Lanka,1,80,89,10,138,11.41935484,5.393258427,1
England,Sri Lanka,3,161,109,10,180,10.90909091,8.862385321,1
West Indies,Sri Lanka,1,67,36,3,132,4.714285714,11.16666667,0
England,Pakistan,1,6,43,9,82,6,0.837209302,1
England,Afghanistan,3,183,116,10,186,6,9.465517241,1
England,Australia,3,19,9,3,178,8.648648649,12.66666667,0
Afghanistan,India,3,68,36,7,204,9.785714286,11.33333333,1
West Indies,Pakistan,1,80,79,7,110,4.536585366,6.075949367,1
Australia,England,3,152,90,8,175,4.8,10.13333333,1
India,Sri Lanka,3,134,90,9,189,11.2,8.933333333,0
England,Sri Lanka,3,102,57,8,181,7.619047619,10.73684211,1
Pakistan,Afghanistan,3,19,18,9,190,10.11764706,6.333333333,1
India,New Zealand,3,145,72,6,179,4.375,12.08333333,0
Afghanistan,India,3,167,117,10,174,16,8.564102564,0
England,Pakistan,2,87,53,7,165,7.074626866,9.849056604,1
Australia,India,2,125,91,9,157,6.827586207,8.241758242,1
New Zealand,India,2,87,53,9,164,6.985074627,9.849056604,1
West Indies,New Zealand,2,126,97,10,150,6.52173913,7.793814433,0
West Indies,Pakistan,2,19,42,5,160,10.92307692,2.714285714,1
Pakistan,West Indies,3,119,54,6,204,7.818181818,13.22222222,0
Afghanistan,England,2,21,12,3,157,7.611111111,10.5,0
Afghanistan,India,3,175,98,9,206,8.727272727,10.71428571,0
Pakistan,India,3,96,41,6,178,6.303797468,14.04878049,0
England,India,2,165,117,10,165,2,8.461538462,1
New Zealand,Sri Lanka,3,71,23,4,179,6.742268041,18.52173913,0
West Indies,New Zealand,2,128,74,6,164,4.826086957,10.37837838,0
Australia,Sri Lanka,3,82,46,7,192,9,10.69565217,1
Pakistan,West Indies,2,101,86,10,161,10.76470588,7.046511628,0
Pakistan,India,3,131,80,8,172,6.3,9.825,0
England,Afghanistan,2,22,18,4,160,8.176470588,7.333333333,1
West Indies,Australia,3,56,28,7,188,8.673913043,12,1
England,India,1,47,37,9,149,7.445783133,7.621621622,1
New Zealand,Pakistan,3,175,106,10,196,9.428571429,9.905660377,1
India,England,2,125,93,9,151,6,8.064516129,1
England,Sri Lanka,1,97,85,7,138,7.2,6.847058824,0
New Zealand,Pakistan,1,87,66,6,134,5.333333333,7.909090909,0
West Indies,England,1,92,93,9,115,5.333333333,5.935483871,1
Afghanistan,Australia,2,144,107,10,169,12,8.074766355,1
Sri Lanka,England,1,45,50,7,124,6.857142857,5.4,1
Afghanistan,Pakistan,3,128,87,9,171,8,8.827586207,0
New Zealand,India,3,70,45,9,177,8.64,9.333333333,1
Afghanistan,India,3,90,45,7,173,6.72,12,0
India,Pakistan,1,70,79,10,113,6.43902439,5.316455696,1
India,Sri Lanka,3,181,112,9,183,2.25,9.696428571,0
Australia,Sri Lanka,1,60,55,9,136,7.107692308,6.545454545,0
Australia,Sri Lanka,3,133,47,6,231,8.136986301,16.9787234,0
England,West Indies,3,165,98,9,190,7.090909091,10.10204082,0
Pakistan,Afghanistan,3,122,76,8,194,9.954545455,9.631578947,0
Pakistan,West Indies,2,92,76,9,161,9.545454545,7.263157895,0
India,Sri Lanka,1,107,97,9,119,3.391304348,6.618556701,1
Australia,West Indies,1,27,29,7,114,5.802197802,5.586206897,1
England,West Indies,3,169,100,9,190,6.6,10.14,0
Pakistan,New Zealand,3,28,24,5,203,11,7,1
Afghanistan,Australia,3,160,91,7,177,3.724137931,10.54945055,0
Australia,India,2,125,90,7,159,7,8.333333333,0
England,West Indies,3,127,86,10,183,10.05882353,8.860465116,1
Australia,India,1,10,13,7,141,7.401869159,4.615384615,1
Pakistan,West Indies,2,73,20,3,167,5.7,21.9,0
England,West Indies,3,152,102,10,183,10.66666667,8.941176471,1
England,Sri Lanka,2,114,79,8,161,7.024390244,8.658227848,1
Pakistan,West Indies,2,55,63,10,164,11.57894737,5.238095238,1
Australia,England,3,78,33,7,205,8.827586207,14.18181818,1
England,India,3,120,77,9,187,9.488372093,9.350649351,0
Pakistan,West Indies,2,89,56,9,160,6.75,9.535714286,1
Sri Lanka,Afghanistan,3,145,69,9,231,10.23529412,12.60869565,0
Pakistan,Afghanistan,1,24,37,7,134,8.024096386,3.891891892,1
England,West Indies,3,101,60,7,177,7.7,10.1,1
India,West Indies,3,51,13,5,241,10.71028037,23.53846154,0
New Zealand,India,1,114,89,8,145,6.193548387,7.685393258,1
Australia,India,3,72,19,4,202,7.782178218,22.73684211,0
New Zealand,England,1,23,62,7,70,4.965517241,2.225806452,1
New Zealand,Australia,3,31,5,5,246,11.26956522,37.2,0
Pakistan,England,1,127,115,10,130,4.8,6.626086957,1
Afghanistan,Pakistan,1,19,19,7,146,7.603960396,6,1
England,India,2,17,20,8,151,8.1,5.1,1
West Indies,New Zealand,1,11,40,8,81,5.325,1.65,1
Sri Lanka,Pakistan,2,69,34,4,159,6.348837209,12.17647059,0
New Zealand,Afghanistan,2,12,6,8,152,7.421052632,12,0
Sri Lanka,Australia,3,168,97,8,205,9.913043478,10.39175258,1
West Indies,Australia,2,142,112,10,153,9,7.607142857,0
Australia,Afghanistan,3,110,62,10,178,7.137931034,10.64516129,1
India,Pakistan,3,130,73,7,172,5.489361702,10.68493151,0
Afghanistan,West Indies,3,26,5,2,181,8.139130435,31.2,0
England,Pakistan,2,10,1,5,155,7.361344538,60,0
Sri Lanka,England,1,81,76,9,148,9.272727273,6.394736842,1
England,Pakistan,1,11,46,9,82,5.837837838,1.434782609,1
England,Sri Lanka,1,90,107,10,106,7.846153846,5.046728972,0
England,Afghanistan,1,46,83,10,95,8.108108108,3.325301205,1
New Zealand,England,2,118,98,10,164,12.81818182,7.224489796,1
Afghanistan,India,3,145,98,9,183,10.63636364,8.87755102,0
Pakistan,Australia,2,146,106,10,165,8.571428571,8.264150943,0
Australia,Afghanistan,3,155,98,10,171,4.636363636,9.489795918,0
India,Sri Lanka,1,74,63,6,119,4.842105263,7.047619048,0
England,Pakistan,1,65,48,6,143,6.583333333,8.125,0
Afghanistan,West Indies,2,144,108,10,154,5.5,8,1
England,Afghanistan,2,63,59,6,160,9.639344262,6.406779661,1
India,Sri Lanka,2,101,71,9,163,7.714285714,8.535211268,1
Sri Lanka,New Zealand,3,149,56,5,211,5.90625,15.96428571,0
West Indies,England,3,117,60,7,185,6.9,11.7,1
New Zealand,England,1,32,50,8,105,6.342857143,3.84,1
India,West Indies,1,81,52,8,140,5.294117647,9.346153846,0
Sri Lanka,Australia,2,119,83,8,165,7.621621622,8.602409639,0
Pakistan,England,3,52,18,8,222,10.05882353,17.33333333,0
India,Australia,3,159,90,8,208,10,10.6,0
West Indies,New Zealand,2,132,99,10,152,6,8,0
Australia,New Zealand,1,112,100,9,126,4.5,6.72,1
Sri Lanka,England,1,132,111,10,143,8,7.135135135,1
New Zealand,Sri Lanka,1,50,40,8,145,7.2,7.5,1
England,West Indies,3,153,41,1,222,5.316455696,22.3902439,0
Afghanistan,India,2,103,86,10,161,10.41176471,7.186046512,1
Pakistan,Afghanistan,1,38,53,8,134,8.686567164,4.301886792,1
New Zealand,Afghanistan,2,146,100,9,156,3.3,8.76,1
West Indies,New Zealand,2,158,108,10,170,6.5,8.777777778,0
India,Australia,3,72,43,9,176,8.181818182,10.04651163,1
Pakistan,Australia,1,123,102,10,138,5.333333333,7.235294118,1
India,England,3,102,69,6,173,8.470588235,8.869565217,0
Afghanistan,Pakistan,1,86,64,7,148,6.75,8.0625,1
India,England,3,55,37,5,173,8.602409639,8.918918919,0
Afghanistan,Sri Lanka,2,30,27,7,168,8.967741935,6.666666667,1
India,New Zealand,3,61,55,6,189,11.90769231,6.654545455,1
Afghanistan,England,2,126,100,9,157,9.6,7.56,0
England,New Zealand,3,126,40,5,197,5.4,18.9,0
Afghanistan,Pakistan,3,161,97,8,175,3.913043478,9.958762887,1
Sri Lanka,New Zealand,3,177,118,10,177,3,9,0
Australia,Afghanistan,3,55,39,7,187,9.851851852,8.461538462,1
New Zealand,India,3,32,12,4,172,7.833333333,16,1
West Indies,Australia,1,125,100,9,148,7.2,7.5,0
New Zealand,Sri Lanka,3,88,29,5,179,6.065934066,18.20689655,0
Afghanistan,Pakistan,3,162,114,10,171,10,8.526315789,1
England,Pakistan,3,92,42,7,194,7.923076923,13.14285714,0
Afghanistan,India,1,2,30,7,92,6.066666667,0.4,1
Sri Lanka,England,3,138,53,3,205,6.089552239,15.62264151,0
New Zealand,Australia,3,10,2,3,182,8.796610169,30,0
Pakistan,India,2,0,48,10,154,12.91666667,0,1
Australia,Afghanistan,3,167,111,10,171,3.333333333,9.027027027,0
India,Afghanistan,3,110,61,7,190,8.237288136,10.81967213,0
Australia,New Zealand,3,20,14,6,185,9.396226415,8.571428571,1
New Zealand,England,3,134,78,10,189,8,10.30769231,0
New Zealand,Pakistan,3,135,61,7,201,6.813559322,13.27868852,0
Pakistan,Australia,1,121,95,10,144,5.76,7.642105263,1
West Indies,Afghanistan,1,90,112,10,98,6.75,4.821428571,1
India,Australia,3,111,70,9,173,7.56,9.514285714,1
India,Australia,3,177,119,10,176,0,8.924369748,1
Afghanistan,Sri Lanka,1,117,110,10,136,12,6.381818182,1
Sri Lanka,India,3,160,105,9,174,6,9.142857143,0
Pakistan,Afghanistan,1,51,45,7,114,5.12,6.8,1
India,Afghanistan,1,68,87,9,95,5.090909091,4.689655172,1
New Zealand,India,3,137,91,9,172,7.448275862,9.032967033,1
Sri Lanka,Pakistan,3,42,20,4,190,8.94,12.6,1
Sri Lanka,Pakistan,2,117,76,8,164,6.545454545,9.236842105,1
India,West Indies,3,37,14,5,178,8.037735849,15.85714286,1
India,Pakistan,2,124,98,9,158,9.545454545,7.591836735,1
New Zealand,Sri Lanka,3,127,74,10,200,9.652173913,10.2972973,0
India,Australia,2,42,21,7,158,7.090909091,12,1
India,England,3,170,116,10,173,6,8.793103448,0
England,Australia,3,43,26,6,178,8.680851064,9.923076923,0
Afghanistan,New Zealand,3,81,8,1,201,6.482142857,60.75,0
New Zealand,India,3,40,39,8,191,11.25925926,6.153846154,1
West Indies,New Zealand,2,32,7,1,164,7.061946903,27.42857143,0
Afghanistan,Sri Lanka,1,96,72,7,142,5.875,8,1
Sri Lanka,West Indies,2,71,29,4,163,6.131868132,14.68965517,0
Pakistan,India,2,116,94,10,155,9.230769231,7.404255319,1
England,Pakistan,3,160,104,9,175,6,9.230769231,0
England,West Indies,3,83,52,6,177,8.382352941,9.576923077,1
England,Pakistan,3,131,72,9,194,8,10.91666667,0
New Zealand,Sri Lanka,2,12,17,6,166,9.029126214,4.235294118,1
India,Sri Lanka,3,91,54,8,189,9,10.11111111,0
England,Afghanistan,1,140,111,10,145,4,7.567567568,1
Pakistan,India,3,159,109,9,172,7.636363636,8.752293578,0
Australia,Sri Lanka,2,71,35,6,164,6.635294118,12.17142857,1
England,Pakistan,2,119,86,9,151,5.823529412,8.302325581,0
West Indies,Sri Lanka,3,91,49,8,199,9.211267606,11.14285714,1
West Indies,New Zealand,2,52,39,10,170,8.814814815,8,0
Afghanistan,West Indies,1,95,62,8,148,5.586206897,9.193548387,0
Pakistan,West Indies,2,78,26,3,167,5.744680851,18,0
Sri Lanka,England,2,141,97,10,168,7.304347826,8.721649485,1
Australia,New Zealand,1,82,68,9,147,7.615384615,7.235294118,1
Pakistan,Australia,1,81,41,5,142,4.708860759,11.85365854,0
England,Australia,1,20,18,6,146,7.470588235,6.666666667,1
Pakistan,West Indies,2,20,41,9,164,11.01265823,2.926829268,1
India,West Indies,2,71,49,7,159,7.521126761,8.693877551,1
Australia,New Zealand,3,126,65,8,211,9.381818182,11.63076923,0
England,Sri Lanka,2,160,112,9,163,3,8.571428571,1
Australia,Sri Lanka,3,93,51,7,198,9.217391304,10.94117647,0
New Zealand,Pakistan,2,80,35,4,166,6.141176471,13.71428571,0
New Zealand,Afghanistan,2,90,64,8,156,7.178571429,8.4375,1
Australia,Sri Lanka,1,89,83,10,136,7.783783784,6.43373494,0
Australia,England,1,69,49,7,139,6,8.448979592,1
England,Australia,3,120,56,5,179,5.625,12.85714286,0
Australia,New Zealand,1,107,88,9,147,7.6875,7.295454545,1
Afghanistan,Pakistan,3,56,23,6,191,8.412371134,14.60869565,0
New Zealand,West Indies,1,142,115,10,147,7.2,7.408695652,1
Pakistan,Afghanistan,2,105,70,10,164,7.2,9,0
West Indies,Pakistan,1,-1,6,5,110,5.894736842,-1,1
Afghanistan,New Zealand,3,158,98,9,189,8.727272727,9.673469388,0
Pakistan,West Indies,2,169,114,10,169,1,8.894736842,0
West Indies,Afghanistan,2,75,61,9,153,8.033898305,7.37704918,1
